date,location_key,truth_value,cumulative_deceased_age_0,cumulative_deceased_age_5,cumulative_deceased_age_4,cumulative_confirmed_male,cumulative_confirmed_female,new_confirmed,cumulative_confirmed,cumulative_deceased,new_deceased,search_trends_hypoxemia,search_trends_phlegm,search_trends_pneumonia,search_trends_common_cold,search_trends_nasal_congestion,search_trends_cough,new_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,cumulative_hospitalized_patients,cumulative_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_janssen,cumulative_persons_fully_vaccinated_pfizer,cumulative_vaccine_doses_administered,cumulative_persons_fully_vaccinated_janssen,cumulative_persons_vaccinated,cumulative_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated,average_temperature_celsius,dew_point,mobility_workplaces,search_trends_pain,search_trends_infection,stringency_index,vaccination_policy
2020-04-25,US_CT,7032,1.0,78.0,31.0,,,661.0,24582.0,1862.0,98.0,0.54,0.61,1.11,10.44,1.21,3.97,0.0,1810.0,,,,,,,,,,,,8.911111,1.958333,-33.0,32.94,22.71,78.7,0.0
2020-04-25,US_DE,1038,0.0,131.0,23.0,1900.0,2279.0,456.0,4180.0,137.0,8.0,0.44,0.53,0.91,8.94,1.02,3.46,0.0,300.0,,,,,,,,,,,,11.291667,6.8,-30.0,26.67,18.65,84.26,0.0
2020-04-25,US_DC,1033,0.0,43.0,22.0,,,142.0,3841.0,165.0,12.0,0.5,0.61,1.08,9.94,1.05,3.74,0.0,402.0,120.0,,,,,,,,,,,11.965278,7.730159,,31.27,22.11,87.04,0.0
2020-04-25,US_FL,5347,0.0,42.0,21.0,,,734.0,29610.0,1075.0,44.0,0.41,0.65,1.11,9.54,1.22,4.07,157.0,,,5045.0,,,,,,,,,,23.432099,20.790123,-36.0,34.99,23.71,81.94,0.0
2020-04-25,US_GA,5211,,,,,,548.0,22695.0,904.0,12.0,0.35,0.64,1.02,10.02,1.26,4.06,105.0,,,4326.0,,,,,,,,,,18.58642,13.479167,-28.0,33.17,22.5,74.07,0.0
2020-04-25,US_HI,29,,,,,,5.0,601.0,13.0,1.0,0.3,0.69,0.91,11.0,1.38,4.49,4.0,,,67.0,,,,,,,,,,24.2,17.626984,-44.0,42.85,26.66,76.85,0.0
2020-04-25,US_ID,219,,,,,,34.0,1870.0,54.0,0.0,0.36,0.52,1.09,8.98,1.04,3.66,2.0,35.0,,168.0,,,,,,,,,,7.567901,-2.507937,-27.0,37.1,24.25,87.96,0.0
2020-04-25,US_IL,12617,,,,,,2119.0,41777.0,1874.0,79.0,0.34,0.67,1.08,10.24,1.22,4.09,0.0,4699.0,1244.0,,,,,,,,,,,9.616667,8.604938,-34.0,29.92,21.33,82.41,0.0
2020-04-25,US_IN,3837,,,,0.0,0.0,715.0,14395.0,785.0,44.0,0.32,0.49,0.93,8.38,1.0,3.43,0.0,1515.0,598.0,,,,,,,,,,,14.333333,9.822222,-32.0,30.4,20.47,71.3,0.0
2020-04-25,US_IA,2596,,,,,,647.0,5092.0,112.0,5.0,0.34,0.45,1.1,9.35,0.98,3.58,0.0,293.0,108.0,,,,,,,,,,,12.061728,6.159722,-22.0,32.62,22.5,72.22,0.0
2020-04-25,US_KS,1271,,,,,,279.0,3056.0,117.0,6.0,0.33,0.51,0.95,8.28,0.96,3.24,17.0,,,474.0,,,,,,,,,,13.216049,6.104938,-25.0,31.6,21.07,79.63,0.0
2020-04-25,US_KY,1198,,,,,,298.0,3779.0,200.0,9.0,0.32,0.46,1.0,8.73,0.99,3.43,28.0,303.0,164.0,1143.0,,,,,,,,,,12.138889,10.08642,-30.0,32.67,22.07,90.74,0.0
2020-04-25,US_LA,2991,,,,,,372.0,26512.0,1703.0,43.0,0.33,0.66,1.08,9.26,1.34,3.85,0.0,1700.0,,,,,,,,,,,,22.194444,15.765432,-29.0,32.3,21.96,75.93,0.0
2020-04-25,US_ME,143,0.0,4.0,2.0,,,25.0,990.0,50.0,3.0,0.21,0.23,0.49,5.09,0.52,1.97,4.0,39.0,17.0,156.0,,,,,,,,,,6.160494,-9.396825,-29.0,19.09,16.38,93.52,0.0
2020-04-25,US_MD,5465,,,,,,1150.0,17766.0,948.0,49.0,0.42,0.65,1.12,10.2,1.29,4.14,142.0,1408.0,538.0,3760.0,,,,,,,,,,11.694444,7.97619,-35.0,31.27,21.68,93.52,0.0
2020-04-25,US_MA,16976,0.0,266.0,99.0,,,7325.0,53348.0,2877.0,0.0,0.49,0.5,0.92,9.2,1.05,3.44,213.0,3879.0,1058.0,4965.0,,,,,,,,,,8.977778,0.205556,-40.0,29.0,20.48,75.93,0.0
2020-04-25,US_MI,6584,0.0,665.0,287.0,,,533.0,43263.0,3929.0,111.0,0.37,0.58,1.01,9.01,1.03,3.46,0.0,2889.0,1164.0,,,,,,,,,,,5.644444,-2.296296,-40.0,28.59,19.53,81.48,0.0
2020-04-25,US_MN,1233,,,,,,339.0,5127.0,244.0,23.0,0.38,0.43,0.86,8.25,0.99,3.03,41.0,288.0,109.0,797.0,,,,,,,,,,10.372222,0.469136,-30.0,29.52,20.15,76.85,0.0
2020-04-25,US_MS,1744,,,,,,284.0,5718.0,221.0,12.0,0.27,0.57,1.05,9.79,1.32,3.78,26.0,649.0,152.0,996.0,,,,,,,,,,19.549383,14.118056,-25.0,32.19,22.65,78.7,0.0
2020-04-25,US_MO,1309,,,,,,201.0,6826.0,273.0,11.0,0.34,0.54,1.05,8.94,1.11,3.72,0.0,850.0,,,,,,,,,,,,13.253968,10.484127,-28.0,33.78,22.55,76.85,0.0
2020-04-25,US_MT,19,,,,,,1.0,445.0,14.0,0.0,0.33,0.32,1.11,7.83,0.93,3.35,2.0,11.0,,61.0,,,,,,,,,,7.883333,-3.006173,-30.0,33.38,20.78,77.78,0.0
2020-04-25,US_NE,1550,,,,,,297.0,2421.0,50.0,3.0,0.32,0.54,1.02,9.14,1.13,3.71,0.0,,,,,,,,,,,,,10.6,2.598765,-24.0,32.34,21.68,75.0,0.0
2020-04-25,US_NV,913,,,,,,141.0,4539.0,229.0,13.0,0.37,0.6,1.01,10.04,1.4,3.95,0.0,,,,,,,,,,,,,14.290123,-1.58642,-50.0,32.65,21.85,76.85,0.0
2020-04-25,US_NH,451,,,,,,67.0,1787.0,60.0,7.0,0.52,0.47,0.98,8.83,1.07,3.42,14.0,95.0,,238.0,,,,,,,,,,6.922222,-7.105556,-33.0,32.02,21.4,85.19,0.0
2020-04-25,US_NJ,24103,,,,,,3327.0,105523.0,7166.0,280.0,0.61,0.74,1.29,11.03,1.42,4.48,0.0,6722.0,1971.0,,,,,,,,,,,10.944444,4.270833,-39.0,32.07,22.11,82.41,0.0
2020-04-25,US_NM,864,0.0,11.0,6.0,,,139.0,2660.0,93.0,9.0,0.4,0.55,0.78,9.56,1.25,3.55,0.0,152.0,,412.0,,,,,,,,,,16.633333,-5.530864,-32.0,29.78,20.96,87.04,0.0
2020-04-25,US_NY,46359,,,,,,10553.0,282143.0,16599.0,437.0,0.57,0.69,1.33,10.27,1.31,4.25,0.0,0.0,0.0,1.0,,,,,,,,,,9.416667,-2.481481,-41.0,30.25,21.33,82.41,0.0
2020-04-25,US_NC,2408,,,,,,571.0,8623.0,289.0,20.0,0.33,0.55,0.89,8.61,1.02,3.52,0.0,456.0,,,,,,,,,,,,16.1,12.022222,-30.0,31.04,20.47,77.78,0.0
2020-04-25,US_ND,275,,,,,,56.0,803.0,16.0,1.0,,0.47,0.98,8.77,0.93,3.48,3.0,17.0,,70.0,,,,,,,,,,9.625,4.5,-23.0,30.63,21.42,61.11,0.0
2020-04-25,US_OH,5365,,,,,,418.0,15587.0,711.0,21.0,0.31,0.45,0.84,7.65,0.92,2.96,62.0,,,3115.0,,,,,,,,,,12.827778,6.290123,-31.0,28.1,18.64,82.41,0.0
2020-04-25,US_OK,623,,,,,,72.0,3193.0,194.0,6.0,0.32,0.5,0.89,8.01,1.0,3.44,0.0,306.0,150.0,637.0,,,,,,,,,,15.538889,7.516667,-25.0,34.28,21.98,69.91,0.0
2020-04-25,US_OR,409,,,,,,50.0,2177.0,86.0,3.0,0.26,0.34,0.71,5.97,0.67,2.4,8.0,258.0,56.0,520.0,,,,,,,,,,11.183333,6.166667,-33.0,23.63,23.01,78.7,0.0
2020-04-25,US_PA,9884,,,,,,1397.0,40049.0,1537.0,45.0,0.38,0.49,0.94,8.87,1.12,3.47,0.0,2748.0,,,,,,,,,,,,11.244444,7.938889,-34.0,30.97,20.79,81.48,0.0
2020-04-25,US_RI,2638,,,,,,305.0,7493.0,215.0,13.0,0.28,0.59,0.99,10.61,1.23,3.91,0.0,0.0,0.0,0.0,,,,,,,,,,8.288889,0.916667,-35.0,33.25,23.35,82.41,0.0
2020-04-25,US_SC,1007,,,,,,336.0,5253.0,166.0,16.0,0.32,0.71,1.14,10.12,1.38,4.17,107.0,,,944.0,,,,,,,,,,19.911111,13.625,-28.0,37.9,24.37,81.48,0.0
2020-04-25,US_SD,606,,,,,,107.0,2147.0,10.0,0.0,0.39,0.5,1.11,7.51,0.98,3.04,4.0,61.0,,128.0,,,,,,,,,,10.8,2.986111,-25.0,27.32,19.55,67.59,0.0
2020-04-25,US_TN,2294,1.0,15.0,9.0,,,463.0,9189.0,178.0,10.0,0.34,0.53,1.01,8.88,1.15,3.74,13.0,510.0,,821.0,,,,,,,,,,13.746914,11.611111,-28.0,35.29,22.52,75.93,0.0
2020-04-25,US_TX,5567,,,,,,967.0,23773.0,623.0,30.0,0.3,0.57,0.94,9.25,1.27,3.91,0.0,1597.0,645.0,,,,,,,,,,,20.222222,5.240741,-30.0,33.31,22.72,74.54,0.0
2020-04-25,US_UT,1008,,,,,,166.0,3948.0,41.0,2.0,0.18,0.3,0.65,9.63,0.69,2.24,14.0,,,329.0,,,,,,,,,,12.0625,-1.888889,-28.0,21.48,17.43,63.89,0.0
2020-04-25,US_VT,40,,,,,,9.0,843.0,46.0,2.0,,0.64,1.01,8.5,1.16,3.71,0.0,37.0,,,,,,,,,,,,9.211111,-6.472222,-39.0,32.92,22.21,78.7,0.0
2020-04-25,US_VA,4312,0.0,26.0,8.0,,,772.0,12366.0,436.0,26.0,0.36,0.56,0.99,9.33,1.13,3.72,84.0,1405.0,357.0,1837.0,,,,,,,,,,12.138889,9.623457,-32.0,32.3,21.61,75.93,0.0
2020-04-25,US_WA,1715,,,,,,275.0,13794.0,665.0,6.0,0.38,0.57,1.09,9.0,1.07,3.86,0.0,455.0,174.0,,,,,,,,,,,12.030864,4.631944,-37.0,35.46,23.28,79.63,0.0
2020-04-25,US_WV,200,,,,,,32.0,1020.0,32.0,0.0,0.4,0.59,1.06,8.24,0.88,3.04,0.0,97.0,36.0,,,,,,,,,,,11.311111,8.296296,-28.0,33.34,21.98,82.41,0.0
2020-04-25,US_WI,1563,0.0,22.0,9.0,,,351.0,6715.0,266.0,4.0,0.3,0.48,0.92,8.23,0.97,3.24,23.0,341.0,137.0,1376.0,,,,,,,,,,8.861111,0.746914,-27.0,29.03,19.95,79.63,0.0
2020-04-25,US_WY,65,,,,,,18.0,491.0,7.0,0.0,,,0.82,7.79,0.61,3.0,0.0,16.0,,54.0,,,,,,,,,,7.296296,-4.090278,-24.0,29.59,19.55,77.78,0.0
2020-04-25,US_GU,192,,,,,,1.0,141.0,5.0,0.0,,,,,,,0.0,2.0,,,,,,,,,,,,28.47619,23.453704,,,,,
2020-04-25,US_MP,0,,,,,,0.0,14.0,2.0,0.0,,,,,,,0.0,,,,,,,,,,,,,29.0,23.486111,,,,,
2020-04-25,US_PR,189,,,,,,7.0,878.0,83.0,6.0,,,,,,,0.0,137.0,,,,,,,,,,,,27.513889,21.958333,-43.0,,,,
2020-04-25,US_VI,4,,,,,,1.0,55.0,3.0,0.0,,,,,,,0.0,,,,,,,,,,,,,27.861111,21.625,,,,,
2020-05-02,US_AL,1398,,,,,,276.0,7434.0,288.0,9.0,0.28,0.5,0.93,8.15,1.21,3.44,15.0,420.0,,1023.0,,,,,,,,,,18.288889,11.365079,-20.0,33.97,21.57,72.22,0.0
2020-05-02,US_AK,26,,,,,,3.0,368.0,10.0,0.0,,,0.79,7.57,1.06,3.16,2.0,10.0,,39.0,,,,,,,,,,4.2,-8.048611,-21.0,33.58,20.9,75.0,0.0
2020-05-02,US_AZ,2084,,,,,,402.0,8364.0,348.0,18.0,0.31,0.53,1.04,8.49,1.27,3.6,47.0,718.0,291.0,2033.0,,,,,,,,,,24.772222,-1.361111,-30.0,34.05,22.3,73.15,0.0
2020-05-02,US_AR,463,,,,,,51.0,3372.0,73.0,9.0,0.25,0.44,0.76,6.87,1.04,2.98,0.0,95.0,,414.0,,,,,,,,,,21.697531,14.518519,-17.0,32.12,20.7,69.44,0.0
2020-05-02,US_CA,11163,0.0,,,26716.0,26556.0,1755.0,52197.0,2171.0,98.0,0.4,0.56,0.94,9.06,1.45,3.77,0.0,4722.0,1433.0,,,,,,,,,,,19.425926,7.3125,-32.0,33.85,22.57,82.41,0.0
2020-05-02,US_CO,3151,0.0,41.0,21.0,,,457.0,16225.0,832.0,12.0,0.41,0.46,0.83,7.57,1.32,3.09,46.0,883.0,,2793.0,,,,,,,,,,12.487654,-3.302469,-32.0,28.88,18.24,79.63,0.0
2020-05-02,US_CT,4705,1.0,102.0,32.0,,,0.0,28764.0,2339.0,0.0,0.54,0.5,0.88,8.72,1.18,3.57,0.0,1592.0,,7758.0,,,,,,,,,,15.25,4.409722,-30.0,32.73,20.86,78.7,0.0
2020-05-02,US_DE,1462,0.0,197.0,29.0,2434.0,2902.0,150.0,5338.0,210.0,12.0,0.23,0.45,0.82,7.79,1.11,3.1,0.0,300.0,,,,,,,,,,,,16.270833,6.422222,-28.0,27.27,17.58,84.26,0.0
2020-05-02,US_DC,1098,1.0,62.0,29.0,,,219.0,5016.0,240.0,9.0,0.46,,0.99,8.7,1.14,3.28,0.0,,,,,,,,,,,,,15.451389,4.880952,,30.4,20.62,87.04,0.0
2020-05-02,US_FL,4624,0.0,54.0,27.0,,,703.0,34209.0,1388.0,74.0,0.4,0.56,0.95,8.41,1.19,3.61,150.0,,,5945.0,,,,,,,,,,22.024691,11.17284,-32.0,34.18,21.82,81.94,0.0
2020-05-02,US_GA,5043,,,,,,1036.0,28306.0,1174.0,20.0,0.3,0.58,0.89,8.74,1.31,3.57,118.0,1440.0,,5387.0,,,,,,,,,,18.516667,8.148148,-25.0,32.14,21.12,74.07,0.0
2020-05-02,US_HI,14,,,,,,1.0,619.0,16.0,0.0,0.27,0.73,0.85,8.87,1.38,3.7,2.0,,,72.0,,,,,,,,,,24.358025,18.333333,-41.0,41.59,24.49,76.85,0.0
2020-05-02,US_ID,174,,,,,,20.0,2035.0,63.0,0.0,0.35,0.47,0.84,7.74,1.01,3.12,0.0,23.0,,178.0,,,,,,,,,,8.382716,-2.547619,-23.0,35.99,21.78,69.44,0.0
2020-05-02,US_IL,16728,,,,,,2450.0,58505.0,2559.0,102.0,0.39,0.55,0.97,8.92,1.25,3.57,0.0,4717.0,1250.0,,,,,,,,,,,19.7,11.635802,-28.0,30.11,19.87,82.41,0.0
2020-05-02,US_IN,5062,,,,0.0,0.0,665.0,19295.0,1229.0,54.0,0.31,0.44,0.78,7.11,1.04,2.9,0.0,1456.0,487.0,,,,,,,,,,,18.894444,9.9,-28.0,30.1,18.94,71.3,0.0
2020-05-02,US_IA,3532,,,,,,757.0,8641.0,175.0,5.0,0.43,0.58,1.01,8.4,1.06,3.48,0.0,353.0,30.0,,,,,,,,,,,18.91358,9.215278,-21.0,33.09,21.05,72.22,0.0
2020-05-02,US_KS,1772,,,,,,297.0,4746.0,131.0,1.0,0.3,0.43,0.86,7.33,0.94,2.82,7.0,,,541.0,,,,,,,,,,21.04321,12.537037,-23.0,31.61,20.23,79.63,0.0
2020-05-02,US_KY,976,,,,,,171.0,4879.0,248.0,8.0,0.32,0.32,0.87,7.54,1.03,3.05,36.0,334.0,178.0,1411.0,,,,,,,,,,16.9,7.820988,-26.0,32.95,20.78,90.74,0.0
2020-05-02,US_LA,2612,,,,,,429.0,29140.0,1993.0,23.0,0.3,0.54,0.88,8.29,1.25,3.53,0.0,1545.0,,,,,,,,,,,,21.238889,15.024691,-26.0,32.07,21.86,70.37,0.0
2020-05-02,US_ME,162,0.0,4.0,3.0,,,29.0,1152.0,56.0,1.0,0.24,0.32,0.59,4.21,0.53,1.78,4.0,36.0,19.0,181.0,,,,,,,,,,9.82716,2.388889,-25.0,18.05,14.92,89.81,0.0
2020-05-02,US_MD,6724,,,,,,1001.0,24473.0,1323.0,47.0,0.43,0.55,0.96,9.0,1.35,3.67,192.0,1657.0,566.0,4910.0,,,,,,,,,,15.326389,5.5,-32.0,30.88,20.5,93.52,0.0
2020-05-02,US_MA,12915,0.0,384.0,133.0,,,1952.0,66263.0,3846.0,130.0,0.48,0.43,0.84,7.63,0.94,2.93,209.0,3601.0,921.0,6378.0,,,,,,,,,,13.927778,3.933333,-37.0,28.39,18.98,75.93,0.0
2020-05-02,US_MI,5889,0.0,752.0,321.0,,,432.0,48672.0,4579.0,59.0,0.3,0.47,0.85,7.33,1.05,2.96,0.0,2100.0,850.0,,,,,,,,,,,13.961111,4.41358,-35.0,28.36,17.75,81.48,0.0
2020-05-02,US_MN,2782,,,,,,335.0,9071.0,395.0,24.0,0.35,0.41,0.8,7.7,1.08,3.01,63.0,389.0,135.0,1159.0,,,,,,,,,,14.638889,5.141975,-29.0,29.24,19.28,76.85,0.0
2020-05-02,US_MS,1723,,,,,,229.0,7441.0,291.0,10.0,0.22,0.48,0.97,8.72,1.32,3.66,39.0,632.0,142.0,1265.0,,,,,,,,,,20.41358,13.618056,-22.0,31.36,21.55,78.7,0.0
2020-05-02,US_MO,1328,,,,,,319.0,8154.0,351.0,14.0,0.37,0.39,0.85,7.57,1.13,3.24,0.0,896.0,,,,,,,,,,,,22.743056,13.118056,-24.0,34.23,21.38,76.85,0.0
2020-05-02,US_MT,9,,,,,,2.0,455.0,16.0,0.0,0.41,,0.93,6.76,0.84,2.63,0.0,5.0,,61.0,,,,,,,,,,8.788889,-2.154321,-25.0,32.77,19.09,74.07,0.0
2020-05-02,US_NE,2434,,,,,,557.0,4838.0,73.0,3.0,0.34,0.45,0.88,8.63,1.05,3.39,0.0,,,,,,,,,,,,,15.811111,8.802469,-23.0,33.14,20.98,75.0,0.0
2020-05-02,US_NV,851,,,,,,84.0,5311.0,281.0,4.0,0.35,0.56,0.94,9.09,1.62,3.71,0.0,,,,,,,,,,,,,14.580247,-4.753086,-48.0,32.22,20.37,73.15,0.0
2020-05-02,US_NH,636,,,,,,119.0,2429.0,84.0,3.0,0.39,0.4,0.79,7.3,0.99,2.83,7.0,103.0,,277.0,,,,,,,,,,10.005556,0.461111,-30.0,32.44,20.27,85.19,0.0
2020-05-02,US_NJ,18194,,,,,,2541.0,123731.0,9225.0,225.0,0.53,0.56,1.06,9.22,1.36,3.76,0.0,5713.0,1715.0,,,,,,,,,,,16.633333,5.4375,-36.0,31.9,20.77,82.41,0.0
2020-05-02,US_NM,1070,0.0,15.0,10.0,,,219.0,3732.0,139.0,8.0,0.31,0.42,0.73,7.73,1.16,2.84,0.0,168.0,,587.0,,,,,,,,,,22.661111,-7.283951,-30.0,29.76,19.84,87.04,0.0
2020-05-02,US_NY,31233,,,,,,4663.0,312977.0,18909.0,299.0,0.54,0.51,1.03,8.41,1.16,3.52,0.0,0.0,0.0,2.0,,,,,,,,,,11.555556,3.679012,-38.0,30.11,19.99,82.41,0.0
2020-05-02,US_NC,2966,,,,,,586.0,11509.0,420.0,21.0,0.28,0.5,0.78,7.42,1.01,2.99,0.0,502.0,,,,,,,,,,,,14.772222,6.027778,-26.0,30.78,18.96,75.93,0.0
2020-05-02,US_ND,350,,,,,,46.0,1153.0,24.0,1.0,,0.47,,7.82,0.85,3.4,4.0,32.0,,90.0,,,,,,,,,,12.694444,0.618056,-17.0,29.45,20.32,57.41,0.0
2020-05-02,US_OH,3748,,,,,,592.0,19335.0,1021.0,19.0,0.28,0.38,0.72,6.77,0.88,2.75,78.0,1003.0,424.0,3712.0,,,,,,,,,,14.65,8.160494,-28.0,27.6,17.25,73.15,0.0
2020-05-02,US_OK,658,,,,,,103.0,3851.0,238.0,8.0,0.31,0.48,0.85,7.2,1.08,3.11,28.0,236.0,92.0,743.0,,,,,,,,,,24.222222,15.122222,-20.0,33.88,21.14,68.06,0.0
2020-05-02,US_OR,382,,,,,,69.0,2579.0,104.0,1.0,0.24,0.3,0.65,5.31,0.75,2.21,13.0,208.0,49.0,591.0,,,,,,,,,,12.077778,3.305556,-32.0,22.9,23.06,78.7,0.0
2020-05-02,US_PA,9445,,,,,,1334.0,48305.0,2418.0,64.0,0.36,0.45,0.84,7.53,1.05,3.08,0.0,2673.0,,,,,,,,,,,,13.905556,4.933333,-31.0,31.19,19.22,81.48,0.0
2020-05-02,US_RI,2160,,,,,,189.0,9522.0,296.0,17.0,0.47,0.52,0.92,8.75,1.15,3.31,0.0,0.0,0.0,0.0,,,,,,,,,,14.588889,4.722222,-32.0,33.92,21.13,82.41,0.0
2020-05-02,US_SC,1236,,,,,,231.0,6489.0,267.0,11.0,0.33,0.54,0.99,9.17,1.33,3.77,0.0,,,1110.0,,,,,,,,,,17.1,8.354167,-25.0,37.55,22.97,75.93,0.0
2020-05-02,US_SD,440,,,,,,63.0,2588.0,21.0,0.0,,,0.8,6.86,1.12,2.48,8.0,71.0,,187.0,,,,,,,,,,15.111111,3.75,-21.0,28.91,17.92,49.07,0.0
2020-05-02,US_TN,3458,1.0,16.0,9.0,,,770.0,12661.0,209.0,5.0,0.31,0.5,0.88,8.16,1.29,3.29,12.0,474.0,,1125.0,,,,,,,,,,17.623457,9.347222,-22.0,34.73,21.3,68.52,0.0
2020-05-02,US_TX,6939,,,,,,1293.0,30522.0,847.0,31.0,0.31,0.52,0.87,8.5,1.39,3.69,0.0,1725.0,624.0,,,,,,,,,,,26.444444,13.12963,-26.0,33.09,21.8,72.69,0.0
2020-05-02,US_UT,1031,,,,,,153.0,4981.0,49.0,3.0,0.17,0.27,0.51,8.35,0.71,2.0,15.0,,,418.0,,,,,,,,,,15.041667,4.825397,-25.0,21.21,15.92,57.41,0.0
2020-05-02,US_VT,43,,,,,,6.0,885.0,51.0,1.0,0.5,,0.76,6.52,0.71,3.08,0.0,11.0,,,,,,,,,,,,11.377778,1.627778,-36.0,32.52,19.87,78.7,0.0
2020-05-02,US_VA,5366,0.0,38.0,14.0,,,830.0,17731.0,616.0,35.0,0.36,0.48,0.89,8.06,1.12,3.31,94.0,1426.0,375.0,2416.0,,,,,,,,,,14.044444,4.858025,-29.0,32.28,20.44,78.7,0.0
2020-05-02,US_WA,1818,,,,,,247.0,15665.0,824.0,10.0,0.39,0.5,0.96,8.43,1.21,3.5,0.0,428.0,117.0,,,,,,,,,,,12.925926,1.666667,-35.0,34.92,22.29,79.63,0.0
2020-05-02,US_WV,160,,,,,,33.0,1169.0,48.0,2.0,0.26,0.32,0.86,6.97,1.03,2.92,0.0,76.0,29.0,,,,,,,,,,,12.222222,5.117284,-24.0,33.31,20.87,78.7,0.0
2020-05-02,US_WI,2023,0.0,30.0,10.0,,,370.0,8920.0,334.0,7.0,0.24,0.38,0.74,7.05,0.89,2.74,47.0,352.0,119.0,1591.0,,,,,,,,,,16.1,5.141975,-25.0,29.38,18.03,75.93,0.0
2020-05-02,US_WY,102,,,,,,13.0,579.0,7.0,0.0,,,0.61,6.35,0.81,2.21,2.0,13.0,,58.0,,,,,,,,,,10.427778,1.592593,-21.0,29.12,17.94,77.78,0.0
2020-05-02,US_GU,120,,,,,,2.0,148.0,5.0,0.0,,,,,,,0.0,,,,,,,,,,,,,28.674603,22.703704,,,,,
2020-05-02,US_MP,0,,,,,,0.0,14.0,2.0,0.0,,,,,,,0.0,,,,,,,,,,,,,29.486111,22.763889,,,,,
2020-05-02,US_PR,448,,,,,,9.0,973.0,95.0,3.0,,,,,,,0.0,187.0,,,,,,,,,,,,27.979167,22.458333,-39.0,,,,
2020-05-02,US_VI,9,,,,,,0.0,66.0,4.0,0.0,,,,,,,0.0,,,,,,,,,,,,,28.277778,21.986111,,,,,
2020-05-09,US_AL,2057,0.0,308.0,69.0,,,346.0,9567.0,388.0,13.0,0.29,0.47,0.77,8.11,1.13,3.37,21.0,437.0,,1228.0,,,,,,,,,,14.105556,5.031746,-18.0,33.14,20.56,72.22,0.0
2020-05-09,US_AK,14,,,,,,1.0,379.0,10.0,0.0,,,0.71,6.06,1.04,2.52,0.0,8.0,0.0,40.0,,,,,,,,,,12.061111,-1.854167,-18.0,32.22,19.0,65.74,0.0
2020-05-09,US_AZ,2596,,,,,,434.0,10960.0,532.0,15.0,0.44,0.49,0.85,8.06,1.14,3.35,36.0,739.0,296.0,2386.0,,,,,,,,,,25.488889,-0.266667,-26.0,33.5,21.56,73.15,0.0
2020-05-09,US_AR,375,,,,,,53.0,3747.0,88.0,0.0,0.27,0.41,0.68,6.7,0.91,2.83,5.0,64.0,,471.0,,,,,,,,,,13.641975,4.604938,-15.0,31.45,19.49,66.67,0.0
2020-05-09,US_CA,13071,0.0,,,33584.0,32660.0,2049.0,64561.0,2678.0,93.0,0.43,0.51,0.77,8.11,1.21,3.39,0.0,4538.0,1349.0,,,,,,,,,,,24.746914,10.069444,-29.0,33.12,21.63,67.59,0.0
2020-05-09,US_CO,3149,0.0,47.0,25.0,,,548.0,19375.0,967.0,7.0,0.45,0.39,0.68,7.0,0.93,2.94,23.0,790.0,,3623.0,,,,,,,,,,6.743056,-9.694444,-27.0,28.36,17.38,75.0,0.0
2020-05-09,US_CT,3697,1.0,120.0,39.0,,,573.0,32984.0,2932.0,58.0,0.58,0.51,0.83,8.4,1.05,3.37,0.0,1301.0,,9389.0,,,,,,,,,,4.838889,-3.263889,-30.0,30.91,20.67,78.7,0.0
2020-05-09,US_DE,1239,0.0,257.0,35.0,3046.0,3627.0,125.0,6678.0,270.0,4.0,0.36,0.48,0.69,7.24,0.98,2.79,0.0,288.0,,,,,,,,,,,,6.993056,-2.322222,-25.0,25.95,17.07,84.26,0.0
2020-05-09,US_DC,1305,0.0,75.0,36.0,,,170.0,6272.0,311.0,7.0,0.65,0.58,0.68,8.57,1.22,3.31,0.0,447.0,130.0,,,,,,,,,,,6.284722,-4.039683,,28.31,20.89,87.04,0.0
2020-05-09,US_FL,4538,0.0,69.0,31.0,,,765.0,38498.0,1785.0,47.0,0.42,0.54,0.81,7.88,1.12,3.43,168.0,,,7325.0,,,,,,,,,,23.505556,17.655556,-28.0,33.84,23.01,77.31,0.0
2020-05-09,US_GA,4213,0.0,5.0,1.0,,,426.0,32532.0,1400.0,23.0,0.34,0.53,0.74,8.03,1.11,3.3,52.0,1179.0,,5987.0,,,,,,,,,,14.577778,6.401235,-21.0,31.62,20.46,74.07,0.0
2020-05-09,US_HI,9,,,,,,0.0,629.0,17.0,0.0,0.42,0.36,0.7,8.27,1.33,3.39,7.0,,,81.0,,,,,,,,,,24.122222,16.97619,-38.0,40.34,22.88,73.15,0.0
2020-05-09,US_ID,169,,,,,,27.0,2205.0,67.0,0.0,0.32,0.45,0.57,7.09,1.0,2.74,0.0,19.0,,206.0,,,,,,,,,,9.422222,-2.555556,-21.0,35.59,20.47,67.59,0.0
2020-05-09,US_IL,17503,,,,,,2325.0,76085.0,3349.0,108.0,0.42,0.55,0.86,8.58,1.18,3.43,0.0,4739.0,1215.0,,,,,,,,,,,7.116667,-3.814815,-26.0,29.15,19.69,82.41,0.0
